data;vendas_forecast;Empresa;Database
2025-11-02;24896.207570801;PB;007BE_ERP_BI
2025-10-04;10468.059425620919;PO;007BE_ERP_BI
2025-10-05;7203.155549426971;PO;007BE_ERP_BI
2025-10-06;7821.909500254236;PO;007BE_ERP_BI
2025-10-07;6622.860583249552;PO;007BE_ERP_BI
2025-10-08;12684.32922307421;PO;007BE_ERP_BI
2025-10-09;11118.902810133497;PO;007BE_ERP_BI
2025-10-10;17257.47045179271;PO;007BE_ERP_BI
2025-10-11;6974.746001697715;PO;007BE_ERP_BI
2025-10-12;14715.268000715063;PO;007BE_ERP_BI
2025-10-13;19665.52860880328;PO;007BE_ERP_BI
2025-10-14;8428.802265346048;PO;007BE_ERP_BI
2025-10-15;27635.673455975913;PO;007BE_ERP_BI
2025-10-16;64958.98651339595;PO;007BE_ERP_BI
2025-10-17;17307.414051960423;PO;007BE_ERP_BI
2025-10-18;28165.666191402008;PO;007BE_ERP_BI
2025-10-19;19244.38468350208;PO;007BE_ERP_BI
2025-10-20;10809.774789497264;PO;007BE_ERP_BI
2025-10-21;24549.31066725491;PO;007BE_ERP_BI
2025-10-22;18342.818266836857;PO;007BE_ERP_BI
2025-10-23;20076.83350931135;PO;007BE_ERP_BI
2025-10-24;21754.0836939585;PO;007BE_ERP_BI
2025-10-25;23058.960285933143;PO;007BE_ERP_BI
2025-10-26;52291.95195572916;PO;007BE_ERP_BI
2025-10-27;15113.608197367434;PO;007BE_ERP_BI
2025-10-28;7038.2841277997695;PO;007BE_ERP_BI
2025-10-29;5931.020139240161;PO;007BE_ERP_BI
2025-10-30;14205.138117102975;PO;007BE_ERP_BI
2025-10-31;40081.52524934144;PO;007BE_ERP_BI
2025-11-01;4818.665523338749;PO;007BE_ERP_BI
2025-11-02;10189.855298635393;PO;007BE_ERP_BI
2025-10-03;71777.83198479663;TH;007BE_ERP_BI
2025-10-04;63866.11879812957;TH;007BE_ERP_BI
2025-10-05;48438.26275979106;TH;007BE_ERP_BI
2025-10-06;24311.727433585267;TH;007BE_ERP_BI
2025-10-07;28948.279709893195;TH;007BE_ERP_BI
2025-10-08;28142.060258224126;TH;007BE_ERP_BI
2025-10-09;24642.55579103614;TH;007BE_ERP_BI
2025-10-10;31308.26600341608;TH;007BE_ERP_BI
2025-10-11;15174.157399949965;TH;007BE_ERP_BI
2025-10-12;25484.723116516292;TH;007BE_ERP_BI
2025-10-13;40602.90008151061;TH;007BE_ERP_BI
2025-10-14;32647.829729401357;TH;007BE_ERP_BI
2025-10-15;36615.95542304531;TH;007BE_ERP_BI
2025-10-16;22110.420761655805;TH;007BE_ERP_BI
2025-10-17;13375.76934084594;TH;007BE_ERP_BI
2025-10-18;36988.86362080474;TH;007BE_ERP_BI
2025-10-19;31125.541016856623;TH;007BE_ERP_BI
2025-10-20;32064.079120314465;TH;007BE_ERP_BI
2025-10-21;32319.424872792442;TH;007BE_ERP_BI
2025-10-22;19398.07768184854;TH;007BE_ERP_BI
2025-10-23;33893.17358799122;TH;007BE_ERP_BI
2025-10-24;29802.666857926048;TH;007BE_ERP_BI
2025-10-25;17117.183187583552;TH;007BE_ERP_BI
2025-10-26;30496.33742822847;TH;007BE_ERP_BI
2025-10-27;36838.69303541192;TH;007BE_ERP_BI
2025-10-28;33385.14366565364;TH;007BE_ERP_BI
2025-10-29;43005.63537998232;TH;007BE_ERP_BI
2025-10-30;21542.264076723877;TH;007BE_ERP_BI
2025-10-31;38484.29396648202;TH;007BE_ERP_BI
2025-11-01;24945.093322422923;TH;007BE_ERP_BI
2025-10-04;31456.81903444516;XV;007BE_ERP_BI
2025-10-05;110476.19476240045;XV;007BE_ERP_BI
2025-10-06;61965.172190497666;XV;007BE_ERP_BI
2025-10-07;96261.65869568304;XV;007BE_ERP_BI
2025-10-08;147826.51619231273;XV;007BE_ERP_BI
2025-10-09;96283.01052070422;XV;007BE_ERP_BI
2025-10-10;44192.25593218803;XV;007BE_ERP_BI
2025-10-11;73487.98790011134;XV;007BE_ERP_BI
2025-10-12;109514.3782461551;XV;007BE_ERP_BI
2025-10-13;34739.79769896678;XV;007BE_ERP_BI
2025-10-14;19978.94383179274;XV;007BE_ERP_BI
2025-10-15;56648.499035239416;XV;007BE_ERP_BI
2025-10-16;48693.012968459865;XV;007BE_ERP_BI
2025-10-17;85620.49197750135;XV;007BE_ERP_BI
2025-10-18;67648.27085080472;XV;007BE_ERP_BI
2025-10-19;73256.74478414298;XV;007BE_ERP_BI
2025-10-20;20907.208084606613;XV;007BE_ERP_BI
2025-10-21;25937.90615050405;XV;007BE_ERP_BI
2025-10-22;17220.8839646746;XV;007BE_ERP_BI
2025-10-23;11882.321841740151;XV;007BE_ERP_BI
2025-10-24;40641.096473239115;XV;007BE_ERP_BI
2025-10-25;34756.1862371822;XV;007BE_ERP_BI
2025-10-26;18828.087995201535;XV;007BE_ERP_BI
2025-10-27;15287.032689561187;XV;007BE_ERP_BI
2025-10-28;34608.6623731822;XV;007BE_ERP_BI
2025-10-29;30006.58732223691;XV;007BE_ERP_BI
2025-10-30;41485.89272469716;XV;007BE_ERP_BI
2025-10-31;59632.849802248704;XV;007BE_ERP_BI
2025-11-01;15067.55388797584;XV;007BE_ERP_BI
2025-11-02;43858.19381495955;XV;007BE_ERP_BI
